,type,url,name,image,description,rating,rating_count,content_rating,genre,keywords,date,actors,director,creator,duration,popularity,metascore,plot,interests,budget_amount,budget_currency,gross_amount,gross_currency
133,Movie,https://www.imdb.com/title/tt0053291/,Some Like It Hot,https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",8.2,286577,Approved,"['Comedy', 'Music', 'Romance']","sex comedy,disguise,friendship,ukulele,1920s",1959-03-19,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000054/', 'name': 'Marilyn Monroe'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000348/', 'name': 'Tony Curtis'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000493/', 'name': 'Jack Lemmon'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000697/', 'name': 'Billy Wilder'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0047869/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0011112/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000697/', 'name': 'Billy Wilder'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0224634/', 'name': 'I.A.L. Diamond'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0858329/', 'name': 'Robert Thoeren'}]",121,1787.0,98.0,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.","['Buddy Comedy', 'Farce', 'Screwball Comedy', 'Comedy', 'Music', 'Romance']",2883848.0,USD,,
134,Movie,https://www.imdb.com/title/tt0012349/,The Kid,https://m.media-amazon.com/images/M/MV5BZjhhMThhNDItNTY2MC00MmU1LTliNDEtNDdhZjdlNTY5ZDQ1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,"The Tramp cares for an abandoned child, but events put their relationship in jeopardy.",8.2,136577,Passed,"['Comedy', 'Drama', 'Family']","the little tramp character,1910s,social worker,thief,child",1924-07-10,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000122/', 'name': 'Charles Chaplin'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0701012/', 'name': 'Edna Purviance'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001067/', 'name': 'Jackie Coogan'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000122/', 'name': 'Charles Chaplin'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0028083/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000122/', 'name': 'Charles Chaplin'}]",68,,,"The Tramp cares for an abandoned child, but events put their relationship in jeopardy.","['Buddy Comedy', 'Slapstick', 'Comedy', 'Drama', 'Family']",250000.0,USD,,
135,Movie,https://www.imdb.com/title/tt0055031/,Judgment at Nuremberg,https://m.media-amazon.com/images/M/MV5BNDc2ODQ5NTE2MV5BMl5BanBnXkFtZTcwODExMjUyNA@@._V1_.jpg,"Fictionalized depiction of the 1947 Judges&apos; Trial, the third of twelve trials of Nazi war criminals conducted by the American occupying forces in Nuremberg, Germany, in which former judges of Nazi Germany were tried for their acti...",8.3,86836,Approved,"['Drama', 'War']","war crimes trial,nuremberg trials,nuremberg germany,judge,nazi",1961-12-18,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000075/', 'name': 'Spencer Tracy'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000044/', 'name': 'Burt Lancaster'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001847/', 'name': 'Richard Widmark'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0006452/', 'name': 'Stanley Kramer'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0160497/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0542631/', 'name': 'Abby Mann'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001050/', 'name': 'Montgomery Clift'}]",179,,60.0,"Fictionalized depiction of the 1947 Judges' Trial, the third of twelve trials of Nazi war criminals conducted by the American occupying forces in Nuremberg, Germany, in which former judges of Nazi Germany were tried for their actions.","['Drama', 'War']",3000000.0,USD,,
136,Movie,https://www.imdb.com/title/tt0120382/,The Truman Show,https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,"An insurance salesman is oblivious of the fact that his entire life is a TV show and his family members are mere actors. As he starts noticing things and uncovers the truth, he decides to escape.",8.2,1221063,PG,"['Comedy', 'Drama']","hidden camera,simulated reality,fictional reality show,controlled environment,paranoia",1998-06-05,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000120/', 'name': 'Jim Carrey'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000438/', 'name': 'Ed Harris'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001473/', 'name': 'Laura Linney'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001837/', 'name': 'Peter Weir'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0023400/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0093765/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0629272/', 'name': 'Andrew Niccol'}]",103,334.0,90.0,"An insurance salesman is oblivious of the fact that his entire life is a TV show and his family members are mere actors. As he starts noticing things and uncovers the truth, he decides to escape.","['High-Concept Comedy', 'Psychological Drama', 'Satire', 'Showbiz Drama', 'Comedy', 'Drama']",60000000.0,USD,125618201.0,USD
137,Movie,https://www.imdb.com/title/tt10272386/,The Father,https://m.media-amazon.com/images/M/MV5BZGJhNWRiOWQtMjI4OS00ZjcxLTgwMTAtMzQ2ODkxY2JkOTVlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,"A man refuses all assistance from his daughter as he ages. As he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",8.2,199013,PG-13,"['Drama', 'Mystery']","dementia,alzheimer&apos;s disease,memory loss,based on play,father daughter relationship",2021-02-26,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000164/', 'name': 'Anthony Hopkins'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1469236/', 'name': 'Olivia Colman'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0309693/', 'name': 'Mark Gatiss'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1725469/', 'name': 'Florian Zeller'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0812819/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0167631/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0410559/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0358960/', 'name': 'Christopher Hampton'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1725469/', 'name': 'Florian Zeller'}]",97,1431.0,88.0,"A man refuses all assistance from his daughter as he ages. As he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.","['Psychological Drama', 'Drama', 'Mystery']",6000000.0,USD,2122771.0,USD
138,Movie,https://www.imdb.com/title/tt0042192/,All About Eve,https://m.media-amazon.com/images/M/MV5BYmE1M2Y3NTYtYTI0Mi00N2JlLTkzMzItOTY1MTlhNWNkMDgzXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_.jpg,Seemingly timid but secretly ruthless ingenue Eve Harrington insinuates herself into the lives of aging Broadway star Margo Channing and her circle of theater friends in this Oscar-winning story.,8.2,140267,Approved,['Drama'],"theater,social climber,pathological liar,false humility,ambition",1950-10-27,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000012/', 'name': 'Bette Davis'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000879/', 'name': 'Anne Baxter'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001695/', 'name': 'George Sanders'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000581/', 'name': 'Joseph L. Mankiewicz'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0000756/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000581/', 'name': 'Joseph L. Mankiewicz'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0650581/', 'name': 'Mary Orr'}]",138,4138.0,98.0,Seemingly timid but secretly ruthless ingenue Eve Harrington insinuates herself into the lives of aging Broadway star Margo Channing and her circle of theater friends in this Oscar-winning story.,"['Showbiz Drama', 'Drama']",1400000.0,USD,63463.0,USD
139,Movie,https://www.imdb.com/title/tt1130884/,Shutter Island,https://m.media-amazon.com/images/M/MV5BYzhiNDkyNzktNTZmYS00ZTBkLTk2MDAtM2U0YjU1MzgxZjgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,"Teddy Daniels and Chuck Aule, two US marshals, are sent to an asylum on a remote island in order to investigate the disappearance of a patient, where Teddy uncovers a shocking truth about the place.",8.2,1484543,R,"['Drama', 'Mystery', 'Thriller']","surprise ending,self delusion,medical experiment,psyche,neo noir",2010-02-19,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000138/', 'name': 'Leonardo DiCaprio'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0607865/', 'name': 'Emily Mortimer'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0749263/', 'name': 'Mark Ruffalo'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000217/', 'name': 'Martin Scorsese'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0023400/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0029574/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0141038/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0436164/', 'name': 'Laeta Kalogridis'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1212331/', 'name': 'Dennis Lehane'}]",138,220.0,63.0,"Teddy Daniels and Chuck Aule, two US marshals, are sent to an asylum on a remote island in order to investigate the disappearance of a patient, where Teddy uncovers a shocking truth about the place.","['Psychological Thriller', 'Suspense Mystery', 'Drama', 'Mystery', 'Thriller']",80000000.0,USD,128012934.0,USD
140,Movie,https://www.imdb.com/title/tt0469494/,There Will Be Blood,https://m.media-amazon.com/images/M/MV5BMjAxODQ4MDU5NV5BMl5BanBnXkFtZTcwMDU4MjU1MQ@@._V1_.jpg,"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.",8.2,649332,R,['Drama'],"misanthrope,oil,loss of hearing,impostor,based on novel",2008-01-25,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000358/', 'name': 'Daniel Day-Lewis'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0200452/', 'name': 'Paul Dano'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001354/', 'name': 'Ciarán Hinds'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000759/', 'name': 'Paul Thomas Anderson'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0179341/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0022594/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0027686/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000759/', 'name': 'Paul Thomas Anderson'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0801737/', 'name': 'Upton Sinclair'}]",158,650.0,93.0,"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.","['Epic', 'Period Drama', 'Psychological Drama', 'Tragedy', 'Drama']",25000000.0,USD,40222514.0,USD
141,Movie,https://www.imdb.com/title/tt1745960/,Top Gun: Maverick,https://m.media-amazon.com/images/M/MV5BMmIwZDMyYWUtNTU0ZS00ODJhLTg2ZmEtMTk5ZmYzODcxODYxXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_.jpg,"The story involves Maverick confronting his past while training a group of younger Top Gun graduates, including the son of his deceased best friend, for a dangerous mission.",8.2,726202,PG-13,"['Action', 'Drama']","fighter jet,aircraft carrier,dogfight,naval aviation,sequel",2022-05-27,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000129/', 'name': 'Tom Cruise'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000124/', 'name': 'Jennifer Connelly'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1886602/', 'name': 'Miles Teller'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm2676052/', 'name': 'Joseph Kosinski'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0023400/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0152219/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0026281/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0143596/', 'name': 'Jim Cash'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0258390/', 'name': 'Jack Epps Jr.'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0185976/', 'name': 'Peter Craig'}]",130,97.0,78.0,"The story involves Maverick confronting his past while training a group of younger Top Gun graduates, including the son of his deceased best friend, for a dangerous mission.","['Action Epic', 'Epic', 'Action', 'Drama']",170000000.0,USD,718732821.0,USD
142,Movie,https://www.imdb.com/title/tt0107290/,Jurassic Park,https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_.jpg,"An industrialist invites some experts to visit his theme park of cloned dinosaurs. After a power failure, the creatures run loose, putting everyone&apos;s lives, including his grandchildren&apos;s, in danger.",8.2,1083362,PG-13,"['Action', 'Adventure', 'Sci-Fi']","dinosaur,scientist,sneeze,creature feature,bipedal dinosaur",1993-09-17,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000554/', 'name': 'Sam Neill'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000368/', 'name': 'Laura Dern'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000156/', 'name': 'Jeff Goldblum'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000229/', 'name': 'Steven Spielberg'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0005073/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0009119/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000341/', 'name': 'Michael Crichton'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0462895/', 'name': 'David Koepp'}]",127,194.0,68.0,"An industrialist invites some experts to visit his theme park of cloned dinosaurs. After a power failure, the creatures run loose, putting everyone's lives, including his grandchildren's, in danger.","['Dinosaur Adventure', 'Jungle Adventure', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",63000000.0,USD,407185075.0,USD
143,Movie,https://www.imdb.com/title/tt0112641/,Casino,https://m.media-amazon.com/images/M/MV5BMTcxOWYzNDYtYmM4YS00N2NkLTk0NTAtNjg1ODgwZjAxYzI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg,"In Las Vegas, two best friends - a casino executive and a mafia enforcer - compete for a gambling empire and a fast-living, fast-loving socialite.",8.2,572078,D,"['Crime', 'Drama']","crime epic,mafia,gambling,las vegas nevada,casino",1996-01-20,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000134/', 'name': 'Robert De Niro'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000232/', 'name': 'Sharon Stone'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000582/', 'name': 'Joe Pesci'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000217/', 'name': 'Martin Scorsese'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0005073/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0059966/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0015641/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0683380/', 'name': 'Nicholas Pileggi'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000217/', 'name': 'Martin Scorsese'}]",178,422.0,73.0,"In Las Vegas, two best friends - a casino executive and a mafia enforcer - compete for a gambling empire and a fast-living, fast-loving socialite.","['Docudrama', 'Epic', 'Gangster', 'True Crime', 'Crime', 'Drama']",52000000.0,USD,42512375.0,USD
144,Movie,https://www.imdb.com/title/tt0089881/,Ran,https://m.media-amazon.com/images/M/MV5BMmU1NGYwZWYtOWExNi00ZTEyLTgwMmUtM2ZlMDVjNWM4YjVlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",8.2,138188,R,"['Action', 'Drama', 'War']","nihilism,samurai,castle,sibling rivalry,battle",1985-06-01,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0619938/', 'name': 'Tatsuya Nakadai'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0855417/', 'name': 'Akira Terao'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0628704/', 'name': 'Jinpachi Nezu'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000041/', 'name': 'Akira Kurosawa'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0012071/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0086452/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0018207/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000041/', 'name': 'Akira Kurosawa'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0644823/', 'name': 'Hideo Oguni'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0406836/', 'name': 'Masato Ide'}]",160,3105.0,97.0,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.","['Samurai', 'Tragedy', 'War Epic', 'Action', 'Drama', 'War']",11500000.0,USD,4135750.0,USD
145,Movie,https://www.imdb.com/title/tt0167404/,The Sixth Sense,https://m.media-amazon.com/images/M/MV5BMWM4NTFhYjctNzUyNi00NGMwLTk3NTYtMDIyNTZmMzRlYmQyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg,"Malcolm Crowe, a child psychologist, starts treating a young boy, Cole, who encounters dead people and convinces him to help them. In turn, Cole helps Malcolm reconcile with his estranged wife.",8.2,1066287,PG-13,"['Drama', 'Mystery', 'Thriller']","plot twist,surprise ending,single mother,ghost,boy",1999-08-06,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000246/', 'name': 'Bruce Willis'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0005286/', 'name': 'Haley Joel Osment'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001057/', 'name': 'Toni Collette'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0796117/', 'name': 'M. Night Shyamalan'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0076240/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0031181/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0013175/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0796117/', 'name': 'M. Night Shyamalan'}]",107,259.0,64.0,"Malcolm Crowe, a child psychologist, starts treating a young boy, Cole, who encounters dead people and convinces him to help them. In turn, Cole helps Malcolm reconcile with his estranged wife.","['Psychological Drama', 'Psychological Thriller', 'Suspense Mystery', 'Drama', 'Mystery', 'Thriller']",40000000.0,USD,293506292.0,USD
